start_date	fips	start_deaths	end_date	end_deaths	deaths	preventable_est
2021-04-15	20129	9.0	2022-09-25	11.0	2	1
2021-04-15	20131	51.0	2022-09-25	61.0	10	7
2021-04-15	20133	22.0	2022-09-25	71.0	49	32
2021-04-15	20135	16.0	2022-09-25	19.0	3	2
2021-04-15	20137	27.0	2022-09-25	37.0	10	7
2021-04-15	20139	11.0	2022-09-25	62.0	51	34
2021-04-15	20141	0.0	2022-09-25	19.0	19	13
2021-04-15	20143	0.0	2022-09-25	23.0	23	15
2021-04-15	20145	13.0	2022-09-25	25.0	12	8
2021-04-15	20147	19.0	2022-09-25	31.0	12	8
2021-04-15	20149	28.0	2022-09-25	64.0	36	24
2021-04-15	20151	25.0	2022-09-25	35.0	10	7
2021-04-15	20153	7.0	2022-09-25	10.0	3	2
2021-04-15	20155	137.0	2022-09-25	251.0	114	75
2021-04-15	20157	15.0	2022-09-25	19.0	4	3
2021-04-15	20159	1.0	2022-09-25	28.0	27	18
2021-04-15	20161	36.0	2022-09-25	93.0	57	38
2021-04-15	20163	10.0	2022-09-25	21.0	11	7
2021-04-15	20165	0.0	2022-09-25	20.0	20	13
2021-04-15	20167	23.0	2022-09-25	39.0	16	11
2021-04-15	20169	108.0	2022-09-25	250.0	142	94
2021-04-15	20171	21.0	2022-09-25	35.0	14	9
2021-04-15	20173	604.0	2022-09-25	1498.0	894	591
2021-04-15	20175	40.0	2022-09-25	62.0	22	15
2021-04-15	20177	354.0	2022-09-25	658.0	304	201
2021-04-15	20179	0.0	2022-09-25	17.0	17	11
2021-04-15	20181	7.0	2022-09-25	22.0	15	10
2021-04-15	20183	2.0	2022-09-25	9.0	7	5
2021-04-15	20185	9.0	2022-09-25	29.0	20	13
2021-04-15	20187	2.0	2022-09-25	9.0	7	5
2021-04-15	20189	7.0	2022-09-25	24.0	17	11
2021-04-15	20191	27.0	2022-09-25	74.0	47	31
2021-04-15	20193	19.0	2022-09-25	29.0	10	7
2021-04-15	20195	3.0	2022-09-25	13.0	10	7
2021-04-15	20197	14.0	2022-09-25	23.0	9	6
2021-04-15	20199	0.0	2022-09-25	8.0	8	5
2021-04-15	20201	9.0	2022-09-25	25.0	16	11
2021-04-15	20203	0.0	2022-09-25	8.0	8	5
2021-04-15	20205	14.0	2022-09-25	50.0	36	24
2021-04-15	20207	0.0	2022-09-25	17.0	17	11
2021-04-15	20209	290.0	2022-09-25	524.0	234	155
2021-04-15	21001	53.0	2022-09-25	112.0	59	39
2021-04-15	21003	37.0	2022-09-25	114.0	77	51
2021-04-15	21005	20.0	2022-09-25	75.0	55	36
2021-04-15	21007	8.0	2022-09-25	36.0	28	19
2021-04-15	21009	90.0	2022-09-25	228.0	138	91
2021-04-15	21011	20.0	2022-09-25	50.0	30	20
2021-04-15	21013	51.0	2022-09-25	164.0	113	75
2021-04-15	21015	137.0	2022-09-25	325.0	188	124
2021-04-15	21017	18.0	2022-09-25	63.0	45	30
2021-04-15	21019	72.0	2022-09-25	192.0	120	79
2021-04-15	21021	69.0	2022-09-25	144.0	75	50
2021-04-15	21023	7.0	2022-09-25	28.0	21	14
2021-04-15	21025	8.0	2022-09-25	57.0	49	32
2021-04-15	21027	13.0	2022-09-25	88.0	75	50
2021-04-15	21029	71.0	2022-09-25	239.0	168	111
2021-04-15	21031	24.0	2022-09-25	55.0	31	20
2021-04-15	21033	30.0	2022-09-25	64.0	34	22
2021-04-15	21035	49.0	2022-09-25	99.0	50	33
2021-04-15	21037	80.0	2022-09-25	196.0	116	77
2021-04-15	21039	8.0	2022-09-25	21.0	13	9
2021-04-15	21041	19.0	2022-09-25	51.0	32	21
2021-04-15	21043	32.0	2022-09-25	113.0	81	54
2021-04-15	21045	34.0	2022-09-25	79.0	45	30
2021-04-15	21047	102.0	2022-09-25	227.0	125	83
2021-04-15	21049	28.0	2022-09-25	79.0	51	34
2021-04-15	21051	39.0	2022-09-25	101.0	62	41
2021-04-15	21053	31.0	2022-09-25	55.0	24	16
2021-04-15	21055	20.0	2022-09-25	52.0	32	21
2021-04-15	21057	10.0	2022-09-25	33.0	23	15
2021-04-15	21059	177.0	2022-09-25	410.0	233	154
2021-04-15	21061	21.0	2022-09-25	52.0	31	20
2021-04-15	21063	2.0	2022-09-25	21.0	19	13
2021-04-15	21065	11.0	2022-09-25	52.0	41	27
2021-04-15	21067	296.0	2022-09-25	655.0	359	237
2021-04-15	21069	21.0	2022-09-25	66.0	45	30
2021-04-15	21071	62.0	2022-09-25	233.0	171	113
2021-04-15	21073	46.0	2022-09-25	171.0	125	83
2021-04-15	21075	14.0	2022-09-25	33.0	19	13
2021-04-15	21077	27.0	2022-09-25	54.0	27	18
2021-04-15	21079	33.0	2022-09-25	84.0	51	34
2021-04-15	21081	20.0	2022-09-25	69.0	49	32
2021-04-15	21083	90.0	2022-09-25	194.0	104	69
2021-04-15	21085	52.0	2022-09-25	144.0	92	61
2021-04-15	21087	15.0	2022-09-25	48.0	33	22
2021-04-15	21089	55.0	2022-09-25	154.0	99	65
2021-04-15	21091	16.0	2022-09-25	27.0	11	7
2021-04-15	21093	149.0	2022-09-25	469.0	320	212
2021-04-15	21095	82.0	2022-09-25	219.0	137	91
2021-04-15	21097	22.0	2022-09-25	86.0	64	42
2021-04-15	21099	45.0	2022-09-25	109.0	64	42
2021-04-15	21101	75.0	2022-09-25	179.0	104	69
2021-04-15	21103	11.0	2022-09-25	54.0	43	28
2021-04-15	21105	10.0	2022-09-25	29.0	19	13
2021-04-15	21107	144.0	2022-09-25	268.0	124	82
2021-04-15	21109	32.0	2022-09-25	84.0	52	34
2021-04-15	21111	1131.0	2022-09-25	2514.0	1383	914
2021-04-15	21113	61.0	2022-09-25	152.0	91	60
2021-04-15	21115	32.0	2022-09-25	130.0	98	65
2021-04-15	21117	195.0	2022-09-25	448.0	253	167
2021-04-15	21119	22.0	2022-09-25	71.0	49	32
2021-04-15	21121	34.0	2022-09-25	158.0	124	82
2021-04-15	21123	25.0	2022-09-25	74.0	49	32
2021-04-15	21125	67.0	2022-09-25	266.0	199	132
2021-04-15	21127	20.0	2022-09-25	77.0	57	38
2021-04-15	21129	24.0	2022-09-25	56.0	32	21
2021-04-15	21131	6.0	2022-09-25	52.0	46	30
2021-04-15	21133	42.0	2022-09-25	129.0	87	58
2021-04-15	21135	32.0	2022-09-25	90.0	58	38
2021-04-15	21137	45.0	2022-09-25	139.0	94	62
2021-04-15	21139	19.0	2022-09-25	64.0	45	30
2021-04-15	21141	64.0	2022-09-25	129.0	65	43
2021-04-15	21143	19.0	2022-09-25	38.0	19	13
2021-04-15	21145	119.0	2022-09-25	293.0	174	115
2021-04-15	21147	30.0	2022-09-25	86.0	56	37
2021-04-15	21149	27.0	2022-09-25	56.0	29	19
2021-04-15	21151	109.0	2022-09-25	293.0	184	122
2021-04-15	21153	14.0	2022-09-25	56.0	42	28
2021-04-15	21155	37.0	2022-09-25	88.0	51	34
2021-04-15	21157	54.0	2022-09-25	124.0	70	46
2021-04-15	21159	20.0	2022-09-25	49.0	29	19
2021-04-15	21161	34.0	2022-09-25	114.0	80	53
2021-04-15	21163	23.0	2022-09-25	67.0	44	29
2021-04-15	21165	15.0	2022-09-25	34.0	19	13
2021-04-15	21167	49.0	2022-09-25	112.0	63	42
2021-04-15	21169	26.0	2022-09-25	71.0	45	30
2021-04-15	21171	40.0	2022-09-25	85.0	45	30
2021-04-15	21173	30.0	2022-09-25	113.0	83	55
2021-04-15	21175	3.0	2022-09-25	34.0	31	20
2021-04-15	21177	60.0	2022-09-25	128.0	68	45
2021-04-15	21179	51.0	2022-09-25	162.0	111	73
2021-04-15	21181	8.0	2022-09-25	33.0	25	17
2021-04-15	21183	55.0	2022-09-25	107.0	52	34
2021-04-15	21185	82.0	2022-09-25	154.0	72	48
2021-04-15	21187	12.0	2022-09-25	39.0	27	18
2021-04-15	21189	12.0	2022-09-25	32.0	20	13
2021-04-15	21191	3.0	2022-09-25	40.0	37	24
2021-04-15	21193	63.0	2022-09-25	195.0	132	87
2021-04-15	21195	86.0	2022-09-25	345.0	259	171
2021-04-15	21197	10.0	2022-09-25	48.0	38	25
2021-04-15	21199	96.0	2022-09-25	310.0	214	141
2021-04-15	21201	14.0	2022-09-25	21.0	7	5
2021-04-15	21203	20.0	2022-09-25	63.0	43	28
2021-04-15	21205	17.0	2022-09-25	75.0	58	38
2021-04-15	21207	42.0	2022-09-25	92.0	50	33
2021-04-15	21209	32.0	2022-09-25	118.0	86	57
2021-04-15	21211	69.0	2022-09-25	170.0	101	67
2021-04-15	21213	35.0	2022-09-25	100.0	65	43
2021-04-15	21215	18.0	2022-09-25	64.0	46	30
2021-04-15	21217	42.0	2022-09-25	131.0	89	59
2021-04-15	21219	25.0	2022-09-25	46.0	21	14
2021-04-15	21221	14.0	2022-09-25	45.0	31	20
2021-04-15	21223	7.0	2022-09-25	44.0	37	24
2021-04-15	21225	15.0	2022-09-25	59.0	44	29
2021-04-15	21227	166.0	2022-09-25	398.0	232	153
2021-04-15	21229	36.0	2022-09-25	65.0	29	19
2021-04-15	21231	46.0	2022-09-25	99.0	53	35
2021-04-15	21233	20.0	2022-09-25	51.0	31	20
2021-04-15	21235	49.0	2022-09-25	217.0	168	111
2021-04-15	21237	5.0	2022-09-25	29.0	24	16
2021-04-15	21239	19.0	2022-09-25	56.0	37	24
2021-04-15	22001	191.0	2022-09-25	299.0	108	71
2021-04-15	22003	91.0	2022-09-25	143.0	52	34
2021-04-15	22005	162.0	2022-09-25	301.0	139	92
2021-04-15	22007	36.0	2022-09-25	71.0	35	23
2021-04-15	22009	122.0	2022-09-25	215.0	93	61
2021-04-15	22011	74.0	2022-09-25	144.0	70	46
2021-04-15	22013	81.0	2022-09-25	115.0	34	22
2021-04-15	22015	291.0	2022-09-25	516.0	225	149
2021-04-15	22017	732.0	2022-09-25	1201.0	469	310
2021-04-15	22019	413.0	2022-09-25	724.0	311	206
2021-04-15	22021	29.0	2022-09-25	55.0	26	17
2021-04-15	22023	6.0	2022-09-25	10.0	4	3
2021-04-15	22025	38.0	2022-09-25	59.0	21	14
2021-04-15	22027	55.0	2022-09-25	79.0	24	16
2021-04-15	22029	60.0	2022-09-25	91.0	31	20
2021-04-15	22031	77.0	2022-09-25	141.0	64	42
2021-04-15	22033	784.0	2022-09-25	1395.0	611	404
2021-04-15	22035	25.0	2022-09-25	38.0	13	9
2021-04-15	22037	112.0	2022-09-25	176.0	64	42
2021-04-15	22039	91.0	2022-09-25	161.0	70	46
2021-04-15	22041	105.0	2022-09-25	185.0	80	53
2021-04-15	22043	55.0	2022-09-25	95.0	40	26
2021-04-15	22045	152.0	2022-09-25	270.0	118	78
2021-04-15	22047	97.0	2022-09-25	154.0	57	38
2021-04-15	22049	50.0	2022-09-25	77.0	27	18
2021-04-15	22051	885.0	2022-09-25	1400.0	515	340
2021-04-15	22053	93.0	2022-09-25	170.0	77	51
2021-04-15	22055	272.0	2022-09-25	517.0	245	162
2021-04-15	22057	202.0	2022-09-25	389.0	187	124
2021-04-15	22059	36.0	2022-09-25	66.0	30	20
2021-04-15	22061	92.0	2022-09-25	154.0	62	41
2021-04-15	22063	202.0	2022-09-25	480.0	278	184
2021-04-15	22065	38.0	2022-09-25	61.0	23	15
2021-04-15	22067	73.0	2022-09-25	142.0	69	46
2021-04-15	22069	85.0	2022-09-25	182.0	97	64
2021-04-15	22071	788.0	2022-09-25	1166.0	378	250
2021-04-15	22073	443.0	2022-09-25	797.0	354	234
2021-04-15	22075	26.0	2022-09-25	48.0	22	15
2021-04-15	22077	73.0	2022-09-25	96.0	23	15
2021-04-15	22079	309.0	2022-09-25	604.0	295	195
2021-04-15	22081	38.0	2022-09-25	56.0	18	12
2021-04-15	22083	53.0	2022-09-25	104.0	51	34
2021-04-15	22085	60.0	2022-09-25	121.0	61	40
2021-04-15	22087	49.0	2022-09-25	117.0	68	45
2021-04-15	22089	90.0	2022-09-25	149.0	59	39
2021-04-15	22091	9.0	2022-09-25	25.0	16	11
2021-04-15	22093	50.0	2022-09-25	78.0	28	19
2021-04-15	22095	137.0	2022-09-25	186.0	49	32
2021-04-15	22097	251.0	2022-09-25	423.0	172	114
2021-04-15	22099	115.0	2022-09-25	196.0	81	54
2021-04-15	22101	134.0	2022-09-25	275.0	141	93
2021-04-15	22103	517.0	2022-09-25	899.0	382	253
2021-04-15	22105	289.0	2022-09-25	639.0	350	231
2021-04-15	22107	8.0	2022-09-25	13.0	5	3
2021-04-15	22109	219.0	2022-09-25	430.0	211	139
2021-04-15	22111	77.0	2022-09-25	142.0	65	43
2021-04-15	22113	116.0	2022-09-25	238.0	122	81
2021-04-15	22115	101.0	2022-09-25	195.0	94	62
2021-04-15	22117	128.0	2022-09-25	264.0	136	90
2021-04-15	22119	110.0	2022-09-25	193.0	83	55
2021-04-15	22121	58.0	2022-09-25	93.0	35	23
2021-04-15	22123	41.0	2022-09-25	71.0	30	20
2021-04-15	22125	34.0	2022-09-25	48.0	14	9
2021-04-15	22127	43.0	2022-09-25	67.0	24	16
2021-04-15	23001	59.0	2022-09-25	302.0	243	161
2021-04-15	23003	45.0	2022-09-25	184.0	139	92
2021-04-15	23005	188.0	2022-09-25	415.0	227	150
2021-04-15	23007	13.0	2022-09-25	68.0	55	36
2021-04-15	23009	36.0	2022-09-25	99.0	63	42
2021-04-15	23011	61.0	2022-09-25	264.0	203	134
2021-04-15	23013	5.0	2022-09-25	44.0	39	26
2021-04-15	23015	2.0	2022-09-25	40.0	38	25
2021-04-15	23017	59.0	2022-09-25	160.0	101	67
2021-04-15	23019	89.0	2022-09-25	356.0	267	177
2021-04-15	23021	4.0	2022-09-25	39.0	35	23
2021-04-15	23023	8.0	2022-09-25	40.0	32	21
2021-04-15	23025	28.0	2022-09-25	117.0	89	59
2021-04-15	23027	19.0	2022-09-25	67.0	48	32
2021-04-15	23029	15.0	2022-09-25	61.0	46	30
2021-04-15	23031	127.0	2022-09-25	317.0	190	126
2021-04-15	24001	205.0	2022-09-25	378.0	173	114
2021-04-15	24003	582.0	2022-09-25	1176.0	594	393
2021-04-15	24005	1417.0	2022-09-25	2620.0	1203	795
2021-04-15	24009	75.0	2022-09-25	154.0	79	52
2021-04-15	24011	22.0	2022-09-25	85.0	63	42
2021-04-15	24013	228.0	2022-09-25	432.0	204	135
2021-04-15	24015	128.0	2022-09-25	274.0	146	97
2021-04-15	24017	181.0	2022-09-25	379.0	198	131
2021-04-15	24019	50.0	2022-09-25	112.0	62	41
2021-04-15	24021	306.0	2022-09-25	556.0	250	165
2021-04-15	24023	62.0	2022-09-25	118.0	56	37
2021-04-15	24025	264.0	2022-09-25	619.0	355	235
2021-04-15	24027	230.0	2022-09-25	400.0	170	112
2021-04-15	24029	45.0	2022-09-25	73.0	28	19
2021-04-15	24031	1495.0	2022-09-25	2175.0	680	450
2021-04-15	24033	1417.0	2022-09-25	2254.0	837	553
2021-04-15	24035	41.0	2022-09-25	122.0	81	54
2021-04-15	24037	123.0	2022-09-25	232.0	109	72
2021-04-15	24039	37.0	2022-09-25	77.0	40	26
2021-04-15	24041	36.0	2022-09-25	99.0	63	42
2021-04-15	24043	266.0	2022-09-25	602.0	336	222
2021-04-15	24045	152.0	2022-09-25	346.0	194	128
2021-04-15	24047	94.0	2022-09-25	172.0	78	52
2021-04-15	24510	986.0	2022-09-25	1865.0	879	581
2021-04-15	25001	454.0	2022-09-25	657.0	203	134
2021-04-15	25003	282.0	2022-09-25	412.0	130	86
2021-04-15	25005	1664.0	2022-09-25	2270.0	606	401
2021-04-15	25007	0.0	2022-09-25	0.0	0	0
2021-04-15	25009	2324.0	2022-09-25	2901.0	577	381
2021-04-15	25011	110.0	2022-09-25	164.0	54	36
2021-04-15	25013	1474.0	2022-09-25	1907.0	433	286
2021-04-15	25015	284.0	2022-09-25	385.0	101	67
2021-04-15	25017	3692.0	2022-09-25	4287.0	595	393
2021-04-15	25019	0.0	2022-09-25	0.0	0	0
2021-04-15	25021	1760.0	2022-09-25	2034.0	274	181
2021-04-15	25023	1392.0	2022-09-25	1769.0	377	249
2021-04-15	25025	1808.0	2022-09-25	2076.0	268	177
2021-04-15	25027	2177.0	2022-09-25	2758.0	581	384
2021-04-15	26001	26.0	2022-09-25	74.0	48	32
2021-04-15	26003	5.0	2022-09-25	15.0	10	7
2021-04-15	26005	124.0	2022-09-25	375.0	251	166
2021-04-15	26007	52.0	2022-09-25	149.0	97	64
2021-04-15	26009	22.0	2022-09-25	71.0	49	32
2021-04-15	26011	27.0	2022-09-25	77.0	50	33
2021-04-15	26013	34.0	2022-09-25	58.0	24	16
2021-04-15	26015	54.0	2022-09-25	179.0	125	83
2021-04-15	26017	312.0	2022-09-25	626.0	314	208
2021-04-15	26019	32.0	2022-09-25	75.0	43	28
2021-04-15	26021	259.0	2022-09-25	619.0	360	238
2021-04-15	26023	115.0	2022-09-25	222.0	107	71
2021-04-15	26025	255.0	2022-09-25	616.0	361	239
2021-04-15	26027	71.0	2022-09-25	155.0	84	56
2021-04-15	26029	15.0	2022-09-25	63.0	48	32
2021-04-15	26031	38.0	2022-09-25	121.0	83	55
2021-04-15	26033	47.0	2022-09-25	124.0	77	51
2021-04-15	26035	70.0	2022-09-25	164.0	94	62
2021-04-15	26037	78.0	2022-09-25	218.0	140	93
2021-04-15	26039	7.0	2022-09-25	35.0	28	19
2021-04-15	26041	86.0	2022-09-25	166.0	80	53
2021-04-15	26043	72.0	2022-09-25	117.0	45	30
2021-04-15	26045	169.0	2022-09-25	431.0	262	173
2021-04-15	26047	40.0	2022-09-25	97.0	57	38
2021-04-15	26049	816.0	2022-09-25	1854.0	1038	686
2021-04-15	26051	43.0	2022-09-25	123.0	80	53
2021-04-15	26053	50.0	2022-09-25	74.0	24	16
2021-04-15	26055	81.0	2022-09-25	251.0	170	112
2021-04-15	26057	111.0	2022-09-25	199.0	88	58
2021-04-15	26059	82.0	2022-09-25	212.0	130	86
2021-04-15	26061	40.0	2022-09-25	104.0	64	42
2021-04-15	26063	68.0	2022-09-25	151.0	83	55
2021-04-15	26065	323.0	2022-09-25	822.0	499	330
2021-04-15	26067	79.0	2022-09-25	191.0	112	74
2021-04-15	26069	68.0	2022-09-25	157.0	89	59
2021-04-15	26071	51.0	2022-09-25	91.0	40	26
2021-04-15	26073	80.0	2022-09-25	223.0	143	95
2021-04-15	26075	279.0	2022-09-25	633.0	354	234
2021-04-15	26077	341.0	2022-09-25	719.0	378	250
2021-04-15	26079	16.0	2022-09-25	65.0	49	32
2021-04-15	26081	757.0	2022-09-25	1661.0	904	598
2021-04-15	26083	2.0	2022-09-25	14.0	12	8
2021-04-15	26085	12.0	2022-09-25	40.0	28	19
2021-04-15	26087	160.0	2022-09-25	445.0	285	188
2021-04-15	26089	16.0	2022-09-25	62.0	46	30
2021-04-15	26091	145.0	2022-09-25	346.0	201	133
2021-04-15	26093	161.0	2022-09-25	489.0	328	217
2021-04-15	26095	2.0	2022-09-25	17.0	15	10
2021-04-15	26097	3.0	2022-09-25	34.0	31	20
2021-04-15	26099	2102.0	2022-09-25	4198.0	2096	1386
2021-04-15	26101	23.0	2022-09-25	99.0	76	50
2021-04-15	26103	58.0	2022-09-25	152.0	94	62
2021-04-15	26105	28.0	2022-09-25	101.0	73	48
2021-04-15	26107	26.0	2022-09-25	117.0	91	60
2021-04-15	26109	41.0	2022-09-25	74.0	33	22
2021-04-15	26111	75.0	2022-09-25	240.0	165	109
2021-04-15	26113	20.0	2022-09-25	67.0	47	31
2021-04-15	26115	224.0	2022-09-25	506.0	282	186
2021-04-15	26117	99.0	2022-09-25	227.0	128	85
2021-04-15	26119	18.0	2022-09-25	49.0	31	20
2021-04-15	26121	325.0	2022-09-25	677.0	352	233
2021-04-15	26123	55.0	2022-09-25	163.0	108	71
2021-04-15	26125	2119.0	2022-09-25	4115.0	1996	1320
2021-04-15	26127	51.0	2022-09-25	99.0	48	32
2021-04-15	26129	35.0	2022-09-25	109.0	74	49
2021-04-15	26131	21.0	2022-09-25	43.0	22	15
2021-04-15	26133	24.0	2022-09-25	87.0	63	42
2021-04-15	26135	23.0	2022-09-25	58.0	35	23
2021-04-15	26137	32.0	2022-09-25	112.0	80	53
2021-04-15	26139	382.0	2022-09-25	834.0	452	299
2021-04-15	26141	30.0	2022-09-25	62.0	32	21
2021-04-15	26143	45.0	2022-09-25	122.0	77	51
2021-04-15	26145	553.0	2022-09-25	996.0	443	293
2021-04-15	26147	334.0	2022-09-25	861.0	527	348
2021-04-15	26149	93.0	2022-09-25	221.0	128	85
2021-04-15	26151	91.0	2022-09-25	213.0	122	81
2021-04-15	26153	5.0	2022-09-25	18.0	13	9
2021-04-15	26155	90.0	2022-09-25	238.0	148	98
2021-04-15	26157	153.0	2022-09-25	297.0	144	95
2021-04-15	26159	106.0	2022-09-25	293.0	187	124
2021-04-15	26161	266.0	2022-09-25	580.0	314	208
2021-04-15	26163	4412.0	2022-09-25	8402.0	3990	2638
2021-04-15	26165	33.0	2022-09-25	120.0	87	58
2021-04-15	27001	36.0	2022-09-25	63.0	27	18
2021-04-15	27003	415.0	2022-09-25	829.0	414	274
2021-04-15	27005	48.0	2022-09-25	99.0	51	34
2021-04-15	27007	57.0	2022-09-25	131.0	74	49
2021-04-15	27009	97.0	2022-09-25	187.0	90	59
2021-04-15	27011	4.0	2022-09-25	9.0	5	3
2021-04-15	27013	40.0	2022-09-25	109.0	69	46
2021-04-15	27015	39.0	2022-09-25	84.0	45	30
2021-04-15	27017	52.0	2022-09-25	106.0	54	36
2021-04-15	27019	45.0	2022-09-25	126.0	81	54
2021-04-15	27021	26.0	2022-09-25	86.0	60	40
2021-04-15	27023	36.0	2022-09-25	51.0	15	10
2021-04-15	27025	49.0	2022-09-25	124.0	75	50
2021-04-15	27027	89.0	2022-09-25	132.0	43	28
2021-04-15	27029	14.0	2022-09-25	32.0	18	12
2021-04-15	27031	0.0	2022-09-25	4.0	4	3
2021-04-15	27033	20.0	2022-09-25	41.0	21	14
2021-04-15	27035	86.0	2022-09-25	174.0	88	58
2021-04-15	27037	420.0	2022-09-25	820.0	400	264
2021-04-15	27039	3.0	2022-09-25	22.0	19	13
2021-04-15	27041	70.0	2022-09-25	123.0	53	35
2021-04-15	27043	19.0	2022-09-25	56.0	37	24
2021-04-15	27045	9.0	2022-09-25	28.0	19	13
2021-04-15	27047	29.0	2022-09-25	80.0	51	34
2021-04-15	27049	71.0	2022-09-25	148.0	77	51
2021-04-15	27051	8.0	2022-09-25	12.0	4	3
2021-04-15	27053	1675.0	2022-09-25	2704.0	1029	680
2021-04-15	27055	14.0	2022-09-25	21.0	7	5
2021-04-15	27057	41.0	2022-09-25	61.0	20	13
2021-04-15	27059	59.0	2022-09-25	120.0	61	40
2021-04-15	27061	52.0	2022-09-25	158.0	106	70
2021-04-15	27063	10.0	2022-09-25	17.0	7	5
2021-04-15	27065	21.0	2022-09-25	59.0	38	25
2021-04-15	27067	79.0	2022-09-25	146.0	67	44
2021-04-15	27069	22.0	2022-09-25	29.0	7	5
2021-04-15	27071	12.0	2022-09-25	41.0	29	19
2021-04-15	27073	22.0	2022-09-25	29.0	7	5
2021-04-15	27075	19.0	2022-09-25	32.0	13	9
2021-04-15	27077	3.0	2022-09-25	6.0	3	2
2021-04-15	27079	22.0	2022-09-25	52.0	30	20
2021-04-15	27081	2.0	2022-09-25	6.0	4	3
2021-04-15	27083	48.0	2022-09-25	77.0	29	19
2021-04-15	27085	54.0	2022-09-25	114.0	60	40
2021-04-15	27087	8.0	2022-09-25	18.0	10	7
2021-04-15	27089	17.0	2022-09-25	24.0	7	5
2021-04-15	27091	29.0	2022-09-25	68.0	39	26
2021-04-15	27093	37.0	2022-09-25	80.0	43	28
2021-04-15	27095	50.0	2022-09-25	120.0	70	46
2021-04-15	27097	59.0	2022-09-25	114.0	55	36
2021-04-15	27099	32.0	2022-09-25	75.0	43	28
2021-04-15	27101	9.0	2022-09-25	20.0	11	7
2021-04-15	27103	42.0	2022-09-25	72.0	30	20
2021-04-15	27105	48.0	2022-09-25	61.0	13	9
2021-04-15	27107	9.0	2022-09-25	15.0	6	4
2021-04-15	27109	97.0	2022-09-25	201.0	104	69
2021-04-15	27111	73.0	2022-09-25	177.0	104	69
2021-04-15	27113	19.0	2022-09-25	43.0	24	16
2021-04-15	27115	21.0	2022-09-25	69.0	48	32
2021-04-15	27117	25.0	2022-09-25	34.0	9	6
2021-04-15	27119	67.0	2022-09-25	118.0	51	34
2021-04-15	27121	6.0	2022-09-25	20.0	14	9
2021-04-15	27123	851.0	2022-09-25	1420.0	569	376
2021-04-15	27125	7.0	2022-09-25	13.0	6	4
2021-04-15	27127	35.0	2022-09-25	54.0	19	13
2021-04-15	27129	43.0	2022-09-25	58.0	15	10
2021-04-15	27131	101.0	2022-09-25	191.0	90	59
2021-04-15	27133	19.0	2022-09-25	35.0	16	11
2021-04-15	27135	18.0	2022-09-25	47.0	29	19
2021-04-15	27137	297.0	2022-09-25	575.0	278	184
2021-04-15	27139	117.0	2022-09-25	273.0	156	103
2021-04-15	27141	80.0	2022-09-25	186.0	106	70
2021-04-15	27143	10.0	2022-09-25	27.0	17	11
2021-04-15	27145	218.0	2022-09-25	388.0	170	112
2021-04-15	27147	14.0	2022-09-25	67.0	53	35
2021-04-15	27149	10.0	2022-09-25	15.0	5	3
2021-04-15	27151	18.0	2022-09-25	33.0	15	10
2021-04-15	27153	30.0	2022-09-25	70.0	40	26
2021-04-15	27155	5.0	2022-09-25	11.0	6	4
2021-04-15	27157	3.0	2022-09-25	19.0	16	11
2021-04-15	27159	21.0	2022-09-25	59.0	38	25
2021-04-15	27161	20.0	2022-09-25	41.0	21	14
2021-04-15	27163	273.0	2022-09-25	518.0	245	162
2021-04-15	27165	9.0	2022-09-25	24.0	15	10
2021-04-15	27167	12.0	2022-09-25	23.0	11	7
2021-04-15	27169	49.0	2022-09-25	79.0	30	20
2021-04-15	27171	125.0	2022-09-25	317.0	192	127
2021-04-15	27173	19.0	2022-09-25	31.0	12	8
2021-04-15	28001	82.0	2022-09-25	149.0	67	44
2021-04-15	28003	65.0	2022-09-25	163.0	98	65
2021-04-15	28005	41.0	2022-09-25	70.0	29	19
2021-04-15	28007	73.0	2022-09-25	119.0	46	30
2021-04-15	28009	25.0	2022-09-25	49.0	24	16
2021-04-15	28011	129.0	2022-09-25	186.0	57	38
2021-04-15	28013	31.0	2022-09-25	76.0	45	30
2021-04-15	28015	26.0	2022-09-25	58.0	32	21
2021-04-15	28017	57.0	2022-09-25	99.0	42	28
2021-04-15	28019	17.0	2022-09-25	35.0	18	12
2021-04-15	28021	30.0	2022-09-25	48.0	18	12
2021-04-15	28023	76.0	2022-09-25	111.0	35	23
2021-04-15	28025	54.0	2022-09-25	100.0	46	30
2021-04-15	28027	78.0	2022-09-25	131.0	53	35
2021-04-15	28029	65.0	2022-09-25	124.0	59	39
2021-04-15	28031	80.0	2022-09-25	117.0	37	24
2021-04-15	28033	250.0	2022-09-25	566.0	316	209
2021-04-15	28035	147.0	2022-09-25	317.0	170	112
2021-04-15	28037	23.0	2022-09-25	39.0	16	11
2021-04-15	28039	47.0	2022-09-25	89.0	42	28
2021-04-15	28041	33.0	2022-09-25	60.0	27	18
2021-04-15	28043	84.0	2022-09-25	135.0	51	34
2021-04-15	28045	85.0	2022-09-25	159.0	74	49
2021-04-15	28047	302.0	2022-09-25	692.0	390	258
2021-04-15	28049	410.0	2022-09-25	823.0	413	273
2021-04-15	28051	72.0	2022-09-25	105.0	33	22
2021-04-15	28053	32.0	2022-09-25	47.0	15	10
2021-04-15	28055	6.0	2022-09-25	9.0	3	2
2021-04-15	28057	77.0	2022-09-25	146.0	69	46
2021-04-15	28059	243.0	2022-09-25	485.0	242	160
